Time_A,Time_B,X,Y,Vx,Vy 
66.5,67.5,1314.8527221679688,684.9380493164062,-0.29455566,-0.12390137
66.5,67.5,1258.8671264648438,269.1165466308594,-0.26574707,0.23309326
66.5,67.5,641.1348876953125,345.09222412109375,0.2697754,0.18444824
66.5,67.5,1318.8556518554688,316.0996551513672,-0.2886963,0.1993103
66.5,67.5,1481.7605590820312,725.910888671875,-0.47888184,-0.17822266
66.5,67.5,1309.8555908203125,673.9244384765625,-0.28881836,-0.15112305
66.5,67.5,589.1557006835938,385.0588073730469,0.31140137,0.117614746
66.5,67.5,1340.833740234375,569.9889526367188,-0.33251953,-0.022094727
66.5,67.5,1315.8513793945312,709.9313049316406,-0.2972412,-0.13739014
66.5,67.5,1391.822021484375,772.8856811523438,-0.35595703,-0.2286377
66.5,67.5,1282.857666015625,246.12257385253906,-0.28466797,0.2451477
66.5,67.5,1050.9491577148438,974.8070068359375,-0.10168457,-0.38598633
66.5,67.5,1241.87255859375,281.1124267578125,-0.2548828,0.22485352
66.5,67.5,1450.7835693359375,734.9284362792969,-0.43286133,-0.14312744
66.5,67.5,1200.9003295898438,261.13218688964844,-0.19934082,0.26437378
66.5,67.5,1395.8191528320312,769.8945007324219,-0.36169434,-0.21099854
66.5,67.5,1290.8521728515625,289.12005615234375,-0.2956543,0.2401123
66.5,67.5,1249.8759765625,306.1063232421875,-0.24804688,0.21264648
66.5,67.5,1325.8397827148438,687.9391784667969,-0.32043457,-0.12164307
66.5,67.5,1327.808837890625,528.0057678222656,-0.38232422,0.0115356445
66.5,67.5,1284.8589477539062,257.12608337402344,-0.2821045,0.25216675
66.5,67.5,1261.867431640625,305.100830078125,-0.26513672,0.20166016
66.5,67.5,1456.779541015625,733.9186401367188,-0.44091797,-0.16271973
66.5,67.5,1024.9788208007812,169.14884185791016,-0.0423584,0.29768372
66.5,67.5,1278.863037109375,288.1178436279297,-0.27392578,0.23568726
66.5,67.5,1256.87158203125,313.1050109863281,-0.25683594,0.21002197
66.5,67.5,1328.8408203125,613.9721374511719,-0.31835938,-0.055725098
66.5,67.5,1159.9097900390625,231.13352966308594,-0.18041992,0.26705933
66.5,67.5,1276.85400390625,727.9463195800781,-0.2919922,-0.10736084
66.5,67.5,1266.8644409179688,326.0983123779297,-0.27111816,0.19662476
66.5,67.5,1290.8573608398438,368.0711975097656,-0.28527832,0.14239502
66.5,67.5,1320.8450927734375,463.03778076171875,-0.30981445,0.07556152
66.5,67.5,1272.8565673828125,731.9483947753906,-0.28686523,-0.10321045
66.5,67.5,1380.8302612304688,486.01812744140625,-0.33947754,0.036254883
66.5,67.5,1326.8278198242188,399.0428161621094,-0.34436035,0.085632324
66.5,67.5,1376.789306640625,532.0009765625,-0.42138672,0.001953125
66.5,67.5,594.1537780761719,381.0762023925781,0.30755615,0.15240479
66.5,67.5,1456.7754516601562,740.9085083007812,-0.44909668,-0.1829834
66.5,67.5,1402.8233032226562,781.8831481933594,-0.35339355,-0.23370361
66.5,67.5,1285.859619140625,370.0674133300781,-0.28076172,0.13482666
66.5,67.5,1065.9157104492188,179.1548843383789,-0.1685791,0.30976868
66.5,67.5,1405.799072265625,769.9150085449219,-0.40185547,-0.16998291
66.5,67.5,1303.8624267578125,284.10499572753906,-0.27514648,0.20999146
66.5,67.5,1234.88330078125,295.1158142089844,-0.23339844,0.23162842
66.5,67.5,1255.8699951171875,308.1067657470703,-0.26000977,0.2135315
66.5,67.5,1365.802490234375,530.0001220703125,-0.39501953,0.00024414062
66.5,67.5,782.0442199707031,206.13880157470703,0.08843994,0.27760315
66.5,67.5,1315.853759765625,303.10272216796875,-0.29248047,0.20544434
66.5,67.5,1287.8629760742188,727.914794921875,-0.27404785,-0.17041016
66.5,67.5,1261.8628540039062,312.09840393066406,-0.274292,0.19680786
66.5,67.5,1170.9125366210938,234.1287612915039,-0.17492676,0.25752258
66.5,67.5,1299.8496704101562,287.1181640625,-0.30065918,0.23632812
66.5,67.5,1328.826904296875,460.0387420654297,-0.3461914,0.07748413
66.5,67.5,1708.6638793945312,62.21598434448242,-0.6722412,0.4319687
66.5,67.5,1075.91455078125,189.1580810546875,-0.17089844,0.3161621
66.5,67.5,1333.853515625,726.9355163574219,-0.29296875,-0.12896729
66.5,67.5,1305.8603515625,405.0946807861328,-0.27929688,0.18936157
66.5,67.5,636.1365051269531,354.08363342285156,0.27301025,0.16726685
66.5,67.5,1331.83251953125,453.04942321777344,-0.33496094,0.098846436
66.5,67.5,587.1535949707031,526.0045166015625,0.30718994,0.009033203
66.5,67.5,1272.8707275390625,300.1113739013672,-0.25854492,0.2227478
66.5,67.5,1286.8640747070312,720.9134216308594,-0.2718506,-0.17315674
66.5,67.5,623.14404296875,377.09765625,0.28808594,0.1953125
66.5,67.5,1305.853271484375,296.1086730957031,-0.29345703,0.21734619
66.5,67.5,1301.8510131835938,292.1182861328125,-0.29797363,0.23657227
66.5,67.5,866.0440979003906,174.15265655517578,0.0881958,0.3053131
66.5,67.5,1414.778564453125,760.9037170410156,-0.4428711,-0.19256592
66.5,67.5,1326.7985229492188,534.9978332519531,-0.4029541,-0.004333496
66.5,67.5,1322.8738403320312,736.920166015625,-0.25231934,-0.15966797
66.5,67.5,1334.8385009765625,613.968994140625,-0.32299805,-0.06201172
66.5,67.5,1259.86767578125,288.10960388183594,-0.26464844,0.21920776
66.5,67.5,1236.8734741210938,303.1111602783203,-0.25305176,0.22232056
66.5,67.5,1268.86474609375,340.08697509765625,-0.2705078,0.1739502
66.5,67.5,849.0905151367188,933.7853088378906,0.18103027,-0.42938232
66.5,67.5,597.1499938964844,625.98193359375,0.2999878,-0.036132812
66.5,67.5,1256.8729858398438,762.8977355957031,-0.25402832,-0.20452881
66.5,67.5,729.097412109375,247.11654663085938,0.19482422,0.23309326
66.5,67.5,1370.79150390625,528.995361328125,-0.4169922,-0.009277344
66.5,67.5,1085.9270629882812,193.15811157226562,-0.14587402,0.31622314
66.5,67.5,1301.8433227539062,717.9246826171875,-0.3133545,-0.15063477
66.5,67.5,1318.8538818359375,324.10401916503906,-0.29223633,0.20803833
66.5,67.5,1325.818359375,539.9873962402344,-0.36328125,-0.02520752
66.5,67.5,1316.8540649414062,293.11151123046875,-0.29187012,0.22302246
66.5,67.5,1189.8964233398438,248.12482452392578,-0.20715332,0.24964905
66.5,67.5,1349.805908203125,845.8775024414062,-0.3881836,-0.24499512
66.5,67.5,1281.8544311523438,727.9368286132812,-0.2911377,-0.12634277
66.5,67.5,1328.8558959960938,726.9331970214844,-0.288208,-0.13360596
66.5,67.5,1320.8478393554688,469.0418243408203,-0.3043213,0.08364868
66.5,67.5,1381.7903442382812,532.9993591308594,-0.41931152,-0.0012817383
66.5,67.5,632.1388549804688,307.103271484375,0.27770996,0.20654297
66.5,67.5,986.9909362792969,169.15757751464844,-0.018127441,0.31515503
66.5,67.5,1325.8243408203125,454.0428009033203,-0.35131836,0.08560181
66.5,67.5,576.1754455566406,433.07423400878906,0.3508911,0.14846802
66.5,67.5,552.2127990722656,766.8957214355469,0.42559814,-0.20855713
66.5,67.5,1323.8461303710938,474.02703857421875,-0.30773926,0.05407715
66.5,67.5,1387.8042602539062,533.0074157714844,-0.3914795,0.014831543
66.5,67.5,1110.9436645507812,877.8517150878906,-0.1126709,-0.29656982
66.5,67.5,1320.8435668945312,451.04405212402344,-0.3128662,0.08810425
66.5,67.5,1178.9072265625,245.13072967529297,-0.18554688,0.26145935
66.5,67.5,594.1473388671875,515.0127258300781,0.29467773,0.02545166
66.5,67.5,1196.8936767578125,249.12442016601562,-0.21264648,0.24884033
66.5,67.5,688.1179504394531,279.1205596923828,0.23590088,0.24111938
66.5,67.5,770.0870056152344,204.1436767578125,0.17401123,0.28735352
66.5,67.5,1336.8527221679688,750.9251708984375,-0.29455566,-0.1496582
66.5,67.5,678.1255493164062,288.1040954589844,0.25109863,0.20819092
66.5,67.5,1365.8131713867188,524.9947204589844,-0.37365723,-0.010559082
66.5,67.5,859.0651245117188,894.8560791015625,0.13024902,-0.2878418
66.5,67.5,754.1001586914062,233.1334686279297,0.20031738,0.26693726
66.5,67.5,700.1166687011719,237.13958740234375,0.2333374,0.2791748
66.5,67.5,1369.8496704101562,794.8862609863281,-0.30065918,-0.22747803
66.5,67.5,691.1152038574219,273.10716247558594,0.23040771,0.21432495
66.5,67.5,570.1962890625,380.0412292480469,0.39257812,0.082458496
66.5,67.5,1054.9210205078125,174.15249633789062,-0.15795898,0.30499268
66.5,67.5,669.1353759765625,299.10801696777344,0.27075195,0.21603394
66.5,67.5,863.0541381835938,167.1493911743164,0.10827637,0.29878235
66.5,67.5,1476.76708984375,734.9171752929688,-0.4658203,-0.16564941
66.5,67.5,1331.8630981445312,748.9289245605469,-0.2738037,-0.14215088
68.5,69.5,1267.8741455078125,294.1126403808594,-0.25170898,0.22528076
68.5,69.5,1265.8795166015625,317.10887145996094,-0.2409668,0.21774292
68.5,69.5,1356.8446655273438,533.0005798339844,-0.31066895,0.001159668
68.5,69.5,1258.867919921875,301.1101837158203,-0.26416016,0.22036743
68.5,69.5,1080.967041015625,165.14376831054688,-0.06591797,0.28753662
68.5,69.5,1258.8720092773438,309.10382080078125,-0.25598145,0.2076416
68.5,69.5,1414.7902221679688,807.8848876953125,-0.41955566,-0.23022461
68.5,69.5,1291.8690795898438,310.11412048339844,-0.26184082,0.22824097
68.5,69.5,1258.8692016601562,296.10595703125,-0.26159668,0.21191406
68.5,69.5,1325.852294921875,525.0036010742188,-0.29541016,0.0072021484
68.5,69.5,1289.8583374023438,272.11419677734375,-0.2833252,0.22839355
68.5,69.5,1264.8726806640625,271.12200927734375,-0.25463867,0.24401855
68.5,69.5,1312.8535766601562,333.1060485839844,-0.29284668,0.21209717
68.5,69.5,1325.8540649414062,540.9979248046875,-0.29187012,-0.0041503906
68.5,69.5,1247.8759155273438,297.1101379394531,-0.24816895,0.22027588
68.5,69.5,1406.8013916015625,797.8796997070312,-0.3972168,-0.24060059
68.5,69.5,1286.8652954101562,311.1189880371094,-0.26940918,0.23797607
68.5,69.5,1271.8699340820312,733.9049987792969,-0.26013184,-0.19000244
68.5,69.5,1254.8729248046875,304.1157684326172,-0.2541504,0.23153687
68.5,69.5,1299.8630981445312,304.1109619140625,-0.2738037,0.22192383
68.5,69.5,1327.8546142578125,747.8897705078125,-0.29077148,-0.22045898
68.5,69.5,1308.8491821289062,297.1118621826172,-0.30163574,0.22372437
68.5,69.5,1258.8783569335938,315.1107177734375,-0.24328613,0.22143555
68.5,69.5,1325.8583374023438,513.0132446289062,-0.2833252,0.026489258
68.5,69.5,1277.8678588867188,736.9044799804688,-0.26428223,-0.19104004
68.5,69.5,1264.8748168945312,260.1206970214844,-0.2503662,0.24139404
68.5,69.5,1325.8555297851562,518.0093994140625,-0.28894043,0.018798828
68.5,69.5,1277.8657836914062,312.1121063232422,-0.26843262,0.22421265
68.5,69.5,1300.8595581054688,297.11407470703125,-0.2808838,0.22814941
68.5,69.5,1267.8733520507812,340.10272216796875,-0.2532959,0.20544434
68.5,69.5,1263.8742065429688,265.1217041015625,-0.2515869,0.2434082
68.5,69.5,1347.8179931640625,746.8966369628906,-0.36401367,-0.20672607
68.5,69.5,1321.8480834960938,599.9802856445312,-0.303833,-0.03942871
68.5,69.5,1418.7836303710938,771.8875732421875,-0.43273926,-0.22485352
68.5,69.5,1276.8787231445312,293.119140625,-0.24255371,0.23828125
68.5,69.5,1272.873046875,320.10923767089844,-0.25390625,0.21847534
68.5,69.5,1158.9080200195312,866.857421875,-0.18395996,-0.28515625
68.5,69.5,1290.8695068359375,347.0982360839844,-0.26098633,0.19647217
68.5,69.5,1293.8719482421875,341.0964813232422,-0.25610352,0.19296265
68.5,69.5,1280.865234375,281.1163024902344,-0.26953125,0.23260498
68.5,69.5,1270.876708984375,260.1191711425781,-0.24658203,0.23834229
68.5,69.5,1273.8681030273438,315.1156311035156,-0.26379395,0.2312622
68.5,69.5,1359.8313598632812,567.9884338378906,-0.33728027,-0.023132324
68.5,69.5,1292.8634033203125,335.09742736816406,-0.27319336,0.19485474
68.5,69.5,1278.865478515625,306.1154327392578,-0.26904297,0.23086548
68.5,69.5,1346.8306884765625,548.0036926269531,-0.33862305,0.007385254
68.5,69.5,1338.8378295898438,701.9288024902344,-0.32434082,-0.14239502
68.5,69.5,1347.819580078125,734.9043273925781,-0.36083984,-0.19134521
68.5,69.5,1265.87158203125,331.10069274902344,-0.25683594,0.2013855
68.5,69.5,1266.8722534179688,279.1213073730469,-0.25549316,0.24261475
68.5,69.5,1256.8738403320312,272.1232452392578,-0.25231934,0.24649048
68.5,69.5,1352.803955078125,706.9142150878906,-0.39208984,-0.17156982
68.5,69.5,1273.86865234375,279.1189422607422,-0.2626953,0.23788452
68.5,69.5,1211.88623046875,271.1219482421875,-0.22753906,0.24389648
68.5,69.5,1321.8565673828125,607.9849243164062,-0.28686523,-0.030151367
68.5,69.5,1272.8726196289062,284.1172790527344,-0.25476074,0.2345581
68.5,69.5,1428.7889404296875,803.8777160644531,-0.42211914,-0.24456787
68.5,69.5,1303.8651733398438,358.0944519042969,-0.26965332,0.18890381
68.5,69.5,1351.8312377929688,546.9989624023438,-0.3375244,-0.0020751953
68.5,69.5,1303.8602294921875,715.9156799316406,-0.27954102,-0.16864014
68.5,69.5,1332.85498046875,750.8927917480469,-0.29003906,-0.2144165
68.5,69.5,1282.8735961914062,254.11922454833984,-0.25280762,0.2384491
68.5,69.5,1312.8578491210938,217.15065002441406,-0.28430176,0.30130005
68.5,69.5,1272.8738403320312,341.1024169921875,-0.25231934,0.20483398
68.5,69.5,1255.878662109375,278.12384033203125,-0.24267578,0.24768066
68.5,69.5,1482.7744140625,749.8983764648438,-0.45117188,-0.20324707
68.5,69.5,1344.8394165039062,531.0029602050781,-0.321167,0.00592041
68.5,69.5,1323.8575439453125,330.10240173339844,-0.2849121,0.20480347
68.5,69.5,1237.880615234375,299.11358642578125,-0.23876953,0.22717285
68.5,69.5,1279.858642578125,272.11553955078125,-0.28271484,0.2310791
68.5,69.5,1399.8045043945312,716.9241943359375,-0.3909912,-0.15161133
68.5,69.5,1276.865234375,260.11279296875,-0.26953125,0.22558594
68.5,69.5,1419.7803344726562,777.8889770507812,-0.43933105,-0.2220459
68.5,69.5,625.1410827636719,375.08396911621094,0.28216553,0.16793823
68.5,69.5,1045.9827880859375,166.13799285888672,-0.034423828,0.27598572
68.5,69.5,1310.8592529296875,717.9180603027344,-0.28149414,-0.1638794
68.5,69.5,1273.8668823242188,273.1205596923828,-0.26623535,0.24111938
68.5,69.5,1331.8484497070312,524.0053405761719,-0.3031006,0.010681152
68.5,69.5,1384.7867431640625,182.13746643066406,-0.42651367,0.27493286
68.5,69.5,1484.7640380859375,734.9032592773438,-0.47192383,-0.19348145
68.5,69.5,1249.8793334960938,278.12391662597656,-0.24133301,0.24783325
68.5,69.5,1356.8387451171875,756.8938903808594,-0.32250977,-0.21221924
68.5,69.5,1364.8367309570312,510.0129089355469,-0.3265381,0.025817871
68.5,69.5,1277.857177734375,719.92041015625,-0.28564453,-0.15917969
68.5,69.5,1409.7825927734375,717.9209289550781,-0.43481445,-0.15814209
68.5,69.5,525.1875,439.05616760253906,0.375,0.112335205
68.5,69.5,1289.863525390625,258.1129455566406,-0.27294922,0.22589111
68.5,69.5,1278.8670654296875,350.0985565185547,-0.26586914,0.19711304
68.5,69.5,1044.9813232421875,175.14823150634766,-0.037353516,0.296463
68.5,69.5,1277.8668212890625,345.1014099121094,-0.26635742,0.20281982
68.5,69.5,1291.8634033203125,356.0973663330078,-0.27319336,0.19473267
68.5,69.5,1315.8528442382812,717.9237976074219,-0.29431152,-0.15240479
68.5,69.5,1292.868408203125,262.11793518066406,-0.2631836,0.23587036
68.5,69.5,1247.8764038085938,287.1100769042969,-0.24719238,0.22015381
68.5,69.5,1345.814208984375,706.9162902832031,-0.37158203,-0.16741943
68.5,69.5,1299.8609008789062,335.0999755859375,-0.27819824,0.19995117
68.5,69.5,1152.9061279296875,222.13896942138672,-0.18774414,0.27793884
68.5,69.5,1440.7708740234375,708.9218139648438,-0.45825195,-0.15637207
68.5,69.5,1285.8609619140625,323.1110534667969,-0.27807617,0.22210693
68.5,69.5,1349.8200073242188,752.8991088867188,-0.35998535,-0.20178223
68.5,69.5,1316.8523559570312,746.897216796875,-0.2952881,-0.2055664
68.5,69.5,799.0714721679688,189.14684295654297,0.14294434,0.2936859
68.5,69.5,1339.83740234375,728.9119873046875,-0.3251953,-0.17602539
68.5,69.5,1339.84130859375,551.9950256347656,-0.3173828,-0.0099487305
68.5,69.5,1238.8773193359375,293.1114196777344,-0.24536133,0.22283936
68.5,69.5,1108.9148559570312,199.1480484008789,-0.17028809,0.2960968
68.5,69.5,1422.7998046875,763.8867492675781,-0.40039062,-0.22650146
68.5,69.5,585.1583862304688,578.9966430664062,0.31677246,-0.006713867
68.5,69.5,1297.8551635742188,262.11656188964844,-0.28967285,0.23312378
68.5,69.5,605.1488342285156,650.9727172851562,0.29766846,-0.05456543
68.5,69.5,582.1578979492188,568.9937438964844,0.3157959,-0.012512207
68.5,69.5,845.0167541503906,188.14253997802734,0.0335083,0.28507996
68.5,69.5,1294.8596801757812,245.12625122070312,-0.28063965,0.25250244
68.5,69.5,738.0950927734375,228.13233947753906,0.19018555,0.26467896
68.5,69.5,1322.860595703125,614.9815673828125,-0.2788086,-0.036865234
68.5,69.5,1091.9208374023438,197.1507110595703,-0.1583252,0.30142212
68.5,69.5,1172.8942260742188,222.13152313232422,-0.21154785,0.26304626
68.5,69.5,1284.8660278320312,358.09104919433594,-0.26794434,0.18209839
68.5,69.5,1164.8960571289062,224.13113403320312,-0.20788574,0.26226807
68.5,69.5,1289.8601684570312,246.12319946289062,-0.2796631,0.24639893
68.5,69.5,1344.822998046875,718.9077453613281,-0.3540039,-0.18450928
68.5,69.5,1363.81884765625,496.010009765625,-0.3623047,0.020019531
68.5,69.5,1482.7755126953125,740.9070434570312,-0.4489746,-0.18591309
68.5,69.5,1366.8382568359375,655.9559020996094,-0.32348633,-0.0881958
68.5,69.5,1436.781494140625,804.8916015625,-0.43701172,-0.21679688
68.5,69.5,1298.85791015625,747.8978881835938,-0.2841797,-0.20422363
68.5,69.5,1305.8648071289062,747.8920288085938,-0.27038574,-0.21594238
68.5,69.5,1335.856689453125,339.0947723388672,-0.2866211,0.18954468
68.5,69.5,1355.8129272460938,560.0025634765625,-0.3741455,0.005126953
68.5,69.5,1102.8876953125,199.15040588378906,-0.22460938,0.30081177
68.5,69.5,1331.855224609375,545.9920959472656,-0.28955078,-0.015808105
68.5,69.5,1289.8685913085938,365.08251953125,-0.26281738,0.16503906
68.5,69.5,1308.8527221679688,428.0613098144531,-0.29455566,0.12261963
68.5,69.5,1331.8690795898438,334.09413146972656,-0.26184082,0.18826294
68.5,69.5,522.1814880371094,397.0334014892578,0.36297607,0.06680298
68.5,69.5,1371.8319091796875,533.0023498535156,-0.33618164,0.004699707
68.5,69.5,623.1434326171875,365.0811767578125,0.28686523,0.16235352
68.5,69.5,523.181640625,402.0327606201172,0.36328125,0.06552124
68.5,69.5,735.0813598632812,839.8815307617188,0.16271973,-0.23693848
68.5,69.5,1297.8656005859375,393.0752258300781,-0.26879883,0.15045166
68.5,69.5,1319.8394775390625,295.1176300048828,-0.32104492,0.23526001
68.5,69.5,1336.851318359375,351.0867156982422,-0.29736328,0.1734314
68.5,69.5,607.1457824707031,635.9688415527344,0.29156494,-0.062316895
68.5,69.5,1183.8958129882812,216.13746643066406,-0.20837402,0.27493286
68.5,69.5,855.0442199707031,87.20756149291992,0.08843994,0.415123
68.5,69.5,524.1869201660156,429.0645294189453,0.37384033,0.12905884
68.5,69.5,516.2100830078125,371.0782775878906,0.42016602,0.15655518
68.5,69.5,616.1464233398438,394.0862274169922,0.29284668,0.17245483
68.5,69.5,1171.8966064453125,213.13545989990234,-0.20678711,0.2709198
68.5,69.5,1292.8534545898438,744.91455078125,-0.29309082,-0.17089844
68.5,69.5,512.2085571289062,348.089111328125,0.41711426,0.17822266
68.5,69.5,855.0393981933594,915.8453674316406,0.07879639,-0.30926514
68.5,69.5,1364.84423828125,520.0057983398438,-0.31152344,0.01159668
68.5,69.5,1176.8956909179688,164.15570068359375,-0.20861816,0.31140137
70.5,71.5,1272.5466918945312,739.6479797363281,3.0933838,7.2959595
70.5,71.5,1274.5820922851562,742.3659362792969,-0.8358154,4.7318726
70.5,71.5,1256.5714721679688,754.1327514648438,-0.85705566,4.265503
70.5,71.5,1220.4596557617188,279.49034118652344,-1.0806885,-7.0193176
70.5,71.5,1213.5277709960938,263.9864807128906,-2.944458,-8.027039
70.5,71.5,1227.8090209960938,284.21612548828125,-0.381958,-7.567749
70.5,71.5,1280.0392456054688,736.2697448730469,0.07849121,4.5394897
70.5,71.5,1363.0292358398438,640.6937255859375,4.0584717,-8.612549
70.5,71.5,1100.4984130859375,189.02108001708984,-1.0031738,-3.95784
70.5,71.5,1467.8695678710938,759.9959106445312,-4.2608643,7.9918213
70.5,71.5,1108.0,1068.0,0.0,0.0
70.5,71.5,1117.0,1068.0,0.0,0.0
70.5,71.5,1122.0,1068.0,0.0,0.0
70.5,71.5,777.1143493652344,854.9698486328125,4.2286987,-0.060302734
70.5,71.5,1259.1578979492188,750.6702270507812,2.315796,9.340454
70.5,71.5,1356.8385620117188,436.09242248535156,-0.32287598,4.184845
70.5,71.5,664.1241455078125,240.00746154785156,0.24829102,4.014923
70.5,71.5,567.6875915527344,575.8215026855469,5.375183,7.6430054
70.5,71.5,1186.0,73.0,0.0,0.0
70.5,71.5,1463.7946166992188,747.8335876464844,-4.4107666,7.6671753
70.5,71.5,1040.1062622070312,176.28302764892578,4.2125244,0.5660553
70.5,71.5,1154.5264892578125,214.1544189453125,-6.9470215,-3.691162
70.5,71.5,1272.1514892578125,752.6318054199219,4.3029785,7.263611
70.5,71.5,1038.9026489257812,149.36809539794922,3.8052979,-3.2638092
70.5,71.5,685.2062683105469,253.0083236694336,0.41253662,4.0166473
70.5,71.5,1214.4515380859375,273.31419372558594,-1.0969238,-5.3716125
70.5,71.5,1007.0550231933594,170.27718353271484,8.110046,-1.4456329
70.5,71.5,991.1372680664062,124.55779266357422,2.2745361,-0.8844147
70.5,71.5,1128.7572021484375,147.06494140625,-2.4855957,-7.870117
70.5,71.5,1025.858154296875,176.3257598876953,1.7163086,2.6515198
70.5,71.5,1250.6881713867188,306.22186279296875,-0.6236572,2.4437256
70.5,71.5,1030.8977661132812,177.0935516357422,-0.20446777,4.1871033
70.5,71.5,653.1529541015625,232.69458770751953,0.3059082,3.3891754
72.5,73.5,621.2160949707031,682.5122985839844,0.43218994,-8.975403
72.5,73.5,1305.6682739257812,300.8105010986328,7.336548,-6.378998
72.5,73.5,853.3887939453125,184.4031524658203,0.7775879,6.806305
72.5,73.5,1071.9156494140625,179.29964447021484,-8.168701,0.59928894
72.5,73.5,600.2717590332031,682.1235961914062,2.543518,-3.7528076
72.5,73.5,914.9075317382812,931.6925964355469,-0.18493652,1.3851929
72.5,73.5,1127.8134765625,199.07369995117188,7.626953,0.1473999
72.5,73.5,1133.4315185546875,198.92462158203125,0.8630371,5.849243
72.5,73.5,1350.0613403320312,287.79432678222656,8.122681,5.5886536
72.5,73.5,1329.1796264648438,458.5523986816406,4.359253,-2.8952026
72.5,73.5,1318.1254272460938,594.8826293945312,-5.7491455,-6.234741
72.5,73.5,897.6083984375,177.75555419921875,7.216797,3.5111084
72.5,73.5,1130.61865234375,202.69610595703125,3.2373047,7.392212
72.5,73.5,858.5484924316406,183.61392211914062,1.0969849,5.227844
72.5,73.5,1121.5948486328125,198.88966369628906,7.1896973,-4.2206726
72.5,73.5,1319.72265625,453.635986328125,3.4453125,-4.7280273
72.5,73.5,1320.9419555664062,589.4407653808594,-4.116089,-7.118469
72.5,73.5,867.0696411132812,180.27141571044922,4.139282,-1.4571686
72.5,73.5,1241.8978271484375,295.0708312988281,3.7956543,0.1416626
72.5,73.5,608.9430541992188,684.7638854980469,5.8861084,1.527771
72.5,73.5,1336.3140869140625,461.1134490966797,4.628174,-1.7731018
72.5,73.5,907.493408203125,176.50193786621094,4.9868164,3.0038757
72.5,73.5,1336.2002563476562,486.8260040283203,6.4005127,5.652008
72.5,73.5,1324.8460083007812,513.4301605224609,-0.3079834,-5.139679
72.5,73.5,321.0,129.0,0.0,0.0
72.5,73.5,868.561279296875,174.87637329101562,7.1225586,-0.24725342
72.5,73.5,1307.944580078125,307.70057678222656,7.88916,-2.5988464
72.5,73.5,1302.8237915039062,312.9365692138672,-0.352417,-8.126862
72.5,73.5,1135.7280883789062,190.1841278076172,-0.54382324,6.3682556
72.5,73.5,827.235107421875,191.19632720947266,-5.529785,6.3926544
72.5,73.5,1350.6900024414062,292.4136199951172,7.380005,2.82724
72.5,73.5,1134.2764892578125,187.74874114990234,8.5529785,-0.5025177
72.5,73.5,1329.9514770507812,470.38182067871094,3.902954,0.76364136
72.5,73.5,1335.1962280273438,469.6926574707031,4.392456,-0.61468506
72.5,73.5,1314.8575439453125,429.7477569580078,3.715088,-6.504486
72.5,73.5,1302.2803344726562,305.2831268310547,6.560669,-5.4337463
72.5,73.5,1333.579345703125,606.5103149414062,1.1586914,-8.97937
72.5,73.5,1324.1804809570312,480.23741149902344,2.360962,4.474823
72.5,73.5,964.3609008789062,161.52706909179688,-5.2781982,-6.945862
72.5,73.5,1128.4898681640625,188.58321380615234,6.9797363,-0.8335724
72.5,73.5,823.1508178710938,196.29146575927734,-5.6983643,6.5829315
72.5,73.5,1122.2762451171875,186.48580169677734,6.55249,-1.0283966
72.5,73.5,878.6623840332031,908.2419738769531,-8.675232,4.4839478
72.5,73.5,609.3087768554688,673.1336669921875,0.6175537,-5.732666
72.5,73.5,1131.3070068359375,171.1230239868164,8.614014,-1.753952
72.5,73.5,1339.5567626953125,299.9776153564453,-4.8864746,7.9552307
72.5,73.5,876.962158203125,155.88636016845703,3.9243164,-0.22727966
72.5,73.5,891.6726989746094,908.4645385742188,-0.65460205,6.929077
72.5,73.5,873.9266662597656,178.5901107788086,5.8533325,-2.8197784
72.5,73.5,590.887939453125,396.10589599609375,-0.2241211,-5.788208
72.5,73.5,739.0272216796875,236.72930145263672,-1.9455566,5.458603
72.5,73.5,599.8315124511719,399.6356964111328,-6.336975,1.2713928
72.5,73.5,685.721923828125,792.6431579589844,-6.5561523,3.286316
72.5,73.5,887.5591430664062,181.11518096923828,5.118286,4.230362
72.5,73.5,1339.0,937.0,0.0,0.0
72.5,73.5,876.8170776367188,164.7045440673828,3.6341553,3.4090881
72.5,73.5,960.7765197753906,163.09581756591797,9.55304,0.19163513
72.5,73.5,701.1513366699219,805.2041625976562,-7.6973267,-3.5916748
72.5,73.5,1131.2001953125,155.15780639648438,4.4003906,0.3156128
72.5,73.5,649.4757080078125,740.0737915039062,2.951416,2.147583
72.5,73.5,656.8968200683594,748.4320678710938,7.79364,-1.1358643
72.5,73.5,1246.1869506835938,246.60665893554688,-9.626099,1.2133179
72.5,73.5,1324.2504272460938,396.09417724609375,2.5008545,8.1883545
72.5,73.5,936.9743347167969,920.7638854980469,1.9486694,3.527771
72.5,73.5,824.4879455566406,908.0207824707031,6.975891,6.041565
72.5,73.5,701.2556457519531,837.9324951171875,-7.4887085,-4.13501
72.5,73.5,1333.730224609375,333.0951690673828,7.460449,2.1903381
72.5,73.5,878.5270080566406,148.34307861328125,7.054016,6.686157
72.5,73.5,1019.8914184570312,174.14482879638672,3.782837,0.2896576
72.5,73.5,690.8965759277344,206.49172973632812,-4.206848,-3.0165405
72.5,73.5,716.0338745117188,812.1219787597656,-1.932251,-3.7560425
74.5,75.5,1265.86865234375,289.1095275878906,-0.2626953,0.21905518
